% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19   22860.000    44.519958902    11.646817703       49.9858    2.3656   11  1.5547  1.3796
2015      19   22890.000    44.519958902    11.646817703       49.9858    2.3650   11  1.5539  1.3788
2015      19   22920.000    44.519958902    11.646817702       49.9858    2.3642   11  1.5530  1.3780
2015      19   22950.000    44.519958902    11.646817702       49.9858    2.3627   11  1.5521  1.3772
2015      19   22980.000    44.519958902    11.646817702       49.9858    2.3623   11  1.5511  1.3763
2015      19   23010.000    44.519958902    11.646817701       49.9857    2.3612   11  1.5501  1.3754
2015      19   23040.000    44.519958903    11.646817701       49.9858    2.3609   11  1.5490  1.3744
2015      19   23070.000    44.519958903    11.646817700       49.9858    2.3606   11  1.5478  1.3734
2015      19   23100.000    44.519958903    11.646817699       49.9857    2.3614   10  2.0803  1.8132
2015      19   23130.000    44.519958903    11.646817700       49.9857    2.3613   10  2.0901  1.8211
2015      19   23160.000    44.519958903    11.646817699       49.9857    2.3612   10  2.0999  1.8291
2015      19   23190.000    44.519958903    11.646817699       49.9857    2.3622   10  2.1096  1.8370
2015      19   23220.000    44.519958903    11.646817698       49.9857    2.3633   10  2.1193  1.8449
2015      19   23250.000    44.519958903    11.646817698       49.9856    2.3628   11  1.5398  1.3664
2015      19   23280.000    44.519958903    11.646817698       49.9856    2.3629   10  2.1387  1.8607
2015      19   23310.000    44.519958903    11.646817699       49.9857    2.3619   10  2.1484  1.8686
2015      19   23340.000    44.519958903    11.646817699       49.9857    2.3624   10  2.1580  1.8764
2015      19   23370.000    44.519958903    11.646817699       49.9857    2.3627   10  2.1676  1.8842
2015      19   23400.000    44.519958903    11.646817699       49.9858    2.3627   10  2.1771  1.8919
2015      19   23430.000    44.519958903    11.646817700       49.9858    2.3630   10  2.1866  1.8996
2015      19   23460.000    44.519958903    11.646817700       49.9858    2.3626   10  2.1959  1.9073
2015      19   23490.000    44.519958903    11.646817700       49.9858    2.3634   10  2.2052  1.9148
2015      19   23520.000    44.519958903    11.646817701       49.9859    2.3638   10  2.2144  1.9223
2015      19   23550.000    44.519958903    11.646817701       49.9859    2.3633   10  2.2235  1.9298
2015      19   23580.000    44.519958903    11.646817702       49.9860    2.3642   10  2.2325  1.9371
2015      19   23610.000    44.519958903    11.646817702       49.9860    2.3641   10  2.2414  1.9443
2015      19   23640.000    44.519958903    11.646817703       49.9861    2.3646   10  2.2501  1.9514
2015      19   23670.000    44.519958904    11.646817703       49.9862    2.3655   10  2.2587  1.9584
2015      19   23700.000    44.519958904    11.646817702       49.9862    2.3656   10  2.2671  1.9653
2015      19   23730.000    44.519958904    11.646817703       49.9863    2.3662   10  2.2754  1.9721
2015      19   23760.000    44.519958904    11.646817703       49.9864    2.3659   11  1.5963  1.4123
2015      19   23790.000    44.519958904    11.646817704       49.9865    2.3642   11  1.5988  1.4143
2015      19   23820.000    44.519958904    11.646817704       49.9865    2.3652   11  1.6014  1.4163
2015      19   23850.000    44.519958904    11.646817704       49.9865    2.3663   11  1.6039  1.4183
2015      19   23880.000    44.519958904    11.646817703       49.9865    2.3670   11  1.6063  1.4202
2015      19   23910.000    44.519958904    11.646817703       49.9865    2.3676   11  1.6087  1.4221
2015      19   23940.000    44.519958904    11.646817703       49.9865    2.3681   11  1.6111  1.4240
2015      19   23970.000    44.519958904    11.646817702       49.9865    2.3687    9  2.4732  2.1267
2015      19   24000.000    44.519958904    11.646817702       49.9865    2.3686    9  2.4787  2.1312
2015      19   24030.000    44.519958904    11.646817701       49.9865    2.3680   10  2.3470  2.0303
2015      19   24060.000    44.519958904    11.646817701       49.9865    2.3679   10  2.3528  2.0350
2015      19   24090.000    44.519958904    11.646817701       49.9865    2.3673   10  2.3583  2.0395
2015      19   24120.000    44.519958904    11.646817701       49.9866    2.3673   10  2.3635  2.0437
2015      19   24150.000    44.519958905    11.646817700       49.9866    2.3664   11  1.6268  1.4364
2015      19   24180.000    44.519958905    11.646817701       49.9867    2.3654   11  1.6289  1.4381
2015      19   24210.000    44.519958905    11.646817699       49.9866    2.3675   11  1.6309  1.4397
2015      19   24240.000    44.519958905    11.646817699       49.9866    2.3673   11  1.6329  1.4412
2015      19   24270.000    44.519958905    11.646817698       49.9866    2.3672   11  1.6348  1.4428
2015      19   24300.000    44.519958905    11.646817697       49.9866    2.3668   11  1.6367  1.4443
2015      19   24330.000    44.519958905    11.646817697       49.9866    2.3662   11  1.6385  1.4457
2015      19   24360.000    44.519958905    11.646817697       49.9866    2.3665   11  1.6403  1.4471
2015      19   24390.000    44.519958905    11.646817697       49.9866    2.3665   10  1.9809  1.7061
2015      19   24420.000    44.519958905    11.646817696       49.9866    2.3669   10  1.9850  1.7092
2015      19   24450.000    44.519958905    11.646817696       49.9866    2.3671   10  1.9891  1.7123
2015      19   24480.000    44.519958905    11.646817696       49.9867    2.3678   10  1.9931  1.7152
2015      19   24510.000    44.519958905    11.646817696       49.9867    2.3679   11  1.6483  1.4535
2015      19   24540.000    44.519958905    11.646817695       49.9867    2.3688   11  1.6498  1.4547
2015      19   24570.000    44.519958905    11.646817695       49.9868    2.3695   11  1.6512  1.4558
2015      19   24600.000    44.519958905    11.646817695       49.9868    2.3692   11  1.6525  1.4568
2015      19   24630.000    44.519958905    11.646817695       49.9869    2.3688   11  1.6537  1.4578
2015      19   24660.000    44.519958905    11.646817695       49.9869    2.3687   11  1.6549  1.4588
2015      19   24690.000    44.519958905    11.646817694       49.9869    2.3690   10  2.0188  1.7344
2015      19   24720.000    44.519958905    11.646817694       49.9869    2.3683   10  2.0222  1.7369
2015      19   24750.000    44.519958905    11.646817694       49.9870    2.3679   10  2.0254  1.7393
2015      19   24780.000    44.519958906    11.646817693       49.9870    2.3676   10  2.0285  1.7416
2015      19   24810.000    44.519958906    11.646817693       49.9870    2.3675   10  2.0316  1.7439
2015      19   24840.000    44.519958906    11.646817692       49.9870    2.3665   10  2.0345  1.7460
2015      19   24870.000    44.519958906    11.646817692       49.9870    2.3661    9  2.2051  1.8723
2015      19   24900.000    44.519958906    11.646817691       49.9871    2.3653    9  2.2044  1.8718
2015      19   24930.000    44.519958906    11.646817691       49.9871    2.3653   10  2.0428  1.7521
2015      19   24960.000    44.519958906    11.646817691       49.9871    2.3657   10  2.0453  1.7539
2015      19   24990.000    44.519958906    11.646817691       49.9871    2.3653   10  2.0477  1.7557
2015      19   25020.000    44.519958906    11.646817690       49.9871    2.3656   10  2.0500  1.7574
2015      19   25050.000    44.519958906    11.646817690       49.9871    2.3658   10  2.0522  1.7590
2015      19   25080.000    44.519958906    11.646817690       49.9871    2.3658   10  2.0543  1.7604
2015      19   25110.000    44.519958906    11.646817690       49.9872    2.3660   10  2.0563  1.7619
2015      19   25140.000    44.519958906    11.646817689       49.9872    2.3656   10  2.0581  1.7632
2015      19   25170.000    44.519958906    11.646817689       49.9872    2.3655   10  2.0598  1.7644
2015      19   25200.000    44.519958906    11.646817689       49.9873    2.3658   10  2.0615  1.7655
2015      19   25230.000    44.519958906    11.646817688       49.9873    2.3662   10  2.0629  1.7666
2015      19   25260.000    44.519958906    11.646817688       49.9873    2.3663   10  2.0643  1.7675
2015      19   25290.000    44.519958906    11.646817688       49.9873    2.3672   10  2.0655  1.7683
2015      19   25320.000    44.519958906    11.646817687       49.9874    2.3681   10  2.0666  1.7691
2015      19   25350.000    44.519958906    11.646817687       49.9875    2.3685   10  2.0676  1.7697
2015      19   25380.000    44.519958906    11.646817687       49.9875    2.3695   10  2.0685  1.7703
2015      19   25410.000    44.519958907    11.646817687       49.9875    2.3706   10  2.0692  1.7708
2015      19   25440.000    44.519958907    11.646817687       49.9876    2.3711   10  2.0698  1.7711
2015      19   25470.000    44.519958907    11.646817687       49.9876    2.3717   10  2.0703  1.7714
2015      19   25500.000    44.519958907    11.646817687       49.9876    2.3720   10  2.0706  1.7715
2015      19   25530.000    44.519958907    11.646817687       49.9876    2.3718   10  2.0708  1.7716
2015      19   25560.000    44.519958907    11.646817687       49.9876    2.3719   10  2.0709  1.7715
2015      19   25590.000    44.519958907    11.646817687       49.9876    2.3717   10  2.0709  1.7714
2015      19   25620.000    44.519958907    11.646817687       49.9876    2.3723   10  2.0707  1.7712
2015      19   25650.000    44.519958907    11.646817687       49.9876    2.3724   10  2.0704  1.7708
2015      19   25680.000    44.519958907    11.646817686       49.9876    2.3724   10  2.0700  1.7704
2015      19   25710.000    44.519958907    11.646817686       49.9876    2.3724   10  2.0695  1.7699
2015      19   25740.000    44.519958907    11.646817686       49.9876    2.3726   10  2.0688  1.7693
2015      19   25770.000    44.519958907    11.646817686       49.9876    2.3725   10  2.0680  1.7685
2015      19   25800.000    44.519958907    11.646817686       49.9875    2.3724   10  2.0671  1.7677
2015      19   25830.000    44.519958907    11.646817686       49.9875    2.3723   10  2.0660  1.7668
2015      19   25860.000    44.519958907    11.646817685       49.9875    2.3727   10  2.0648  1.7658
2015      19   25890.000    44.519958907    11.646817685       49.9875    2.3727   10  2.0635  1.7647
2015      19   25920.000    44.519958907    11.646817685       49.9875    2.3726   10  2.0621  1.7635
2015      19   25950.000    44.519958907    11.646817685       49.9875    2.3730   10  2.0606  1.7622
2015      19   25980.000    44.519958907    11.646817685       49.9875    2.3727   10  2.0590  1.7609
2015      19   26010.000    44.519958907    11.646817686       49.9874    2.3729   10  2.0572  1.7594
2015      19   26040.000    44.519958907    11.646817686       49.9874    2.3733   10  2.0553  1.7579
2015      19   26070.000    44.519958907    11.646817685       49.9873    2.3734   10  2.0533  1.7562
2015      19   26100.000    44.519958907    11.646817685       49.9873    2.3728   10  2.0512  1.7545
2015      19   26130.000    44.519958907    11.646817685       49.9873    2.3738   10  2.0490  1.7527
2015      19   26160.000    44.519958907    11.646817685       49.9873    2.3745   10  2.0467  1.7509
2015      19   26190.000    44.519958907    11.646817685       49.9873    2.3736   10  2.0443  1.7489
2015      19   26220.000    44.519958907    11.646817685       49.9873    2.3735   10  2.0418  1.7469
2015      19   26250.000    44.519958907    11.646817685       49.9872    2.3734   10  2.0391  1.7448
2015      19   26280.000    44.519958907    11.646817685       49.9873    2.3725   10  2.0364  1.7426
2015      19   26310.000    44.519958907    11.646817684       49.9872    2.3725   10  2.0336  1.7403
2015      19   26340.000    44.519958907    11.646817684       49.9872    2.3730   10  2.0307  1.7380
2015      19   26370.000    44.519958907    11.646817684       49.9872    2.3738   10  2.0277  1.7356
2015      19   26400.000    44.519958907    11.646817683       49.9872    2.3740   10  2.0246  1.7332
2015      19   26430.000    44.519958907    11.646817684       49.9872    2.3743   10  2.0214  1.7306
2015      19   26460.000    44.519958907    11.646817683       49.9871    2.3744   10  2.0181  1.7281
2015      19   26490.000    44.519958907    11.646817683       49.9871    2.3740   10  2.0148  1.7254
2015      19   26520.000    44.519958907    11.646817683       49.9871    2.3738   10  2.0114  1.7227
2015      19   26550.000    44.519958906    11.646817683       49.9871    2.3730   10  2.0079  1.7199
2015      19   26580.000    44.519958906    11.646817683       49.9871    2.3731   10  2.0043  1.7171
2015      19   26610.000    44.519958906    11.646817683       49.9871    2.3724   10  2.0007  1.7143
2015      19   26640.000    44.519958906    11.646817683       49.9871    2.3720   10  1.9969  1.7113
2015      19   26670.000    44.519958906    11.646817683       49.9871    2.3721   10  1.9932  1.7084
2015      19   26700.000    44.519958906    11.646817683       49.9871    2.3724   10  1.9893  1.7054
2015      19   26730.000    44.519958906    11.646817683       49.9871    2.3729   10  1.9854  1.7023
2015      19   26760.000    44.519958906    11.646817683       49.9871    2.3728   10  1.9814  1.6992
2015      19   26790.000    44.519958906    11.646817683       49.9871    2.3727   10  1.9774  1.6960
2015      19   26820.000    44.519958906    11.646817684       49.9872    2.3724   10  1.9733  1.6929
2015      19   26850.000    44.519958906    11.646817684       49.9872    2.3718   10  1.9692  1.6896
2015      19   26880.000    44.519958906    11.646817684       49.9872    2.3714   10  1.9650  1.6864
2015      19   26910.000    44.519958906    11.646817684       49.9873    2.3713   10  1.9607  1.6831
2015      19   26940.000    44.519958906    11.646817684       49.9872    2.3713   10  1.9565  1.6798
2015      19   26970.000    44.519958905    11.646817684       49.9873    2.3707   10  1.9521  1.6764
2015      19   27000.000    44.519958905    11.646817684       49.9872    2.3704   10  1.9478  1.6730
2015      19   27030.000    44.519958905    11.646817684       49.9872    2.3703   10  1.9434  1.6696
2015      19   27060.000    44.519958905    11.646817684       49.9872    2.3700   10  1.9389  1.6662
2015      19   27090.000    44.519958905    11.646817684       49.9873    2.3695   10  1.9345  1.6627
2015      19   27120.000    44.519958905    11.646817684       49.9873    2.3699   10  1.9300  1.6592
2015      19   27150.000    44.519958905    11.646817684       49.9872    2.3698   10  1.9254  1.6557
2015      19   27180.000    44.519958905    11.646817684       49.9872    2.3696   10  1.9209  1.6522
2015      19   27210.000    44.519958905    11.646817684       49.9872    2.3699   10  1.9163  1.6487
2015      19   27240.000    44.519958905    11.646817684       49.9872    2.3699   10  1.9116  1.6451
2015      19   27270.000    44.519958905    11.646817683       49.9872    2.3702   10  1.9070  1.6415
2015      19   27300.000    44.519958905    11.646817683       49.9872    2.3710   10  1.9024  1.6380
2015      19   27330.000    44.519958905    11.646817683       49.9871    2.3717   10  1.8977  1.6344
2015      19   27360.000    44.519958905    11.646817683       49.9871    2.3721   10  1.8930  1.6308
2015      19   27390.000    44.519958905    11.646817682       49.9871    2.3725   10  1.8883  1.6272
2015      19   27420.000    44.519958905    11.646817681       49.9870    2.3723   10  1.8835  1.6235
2015      19   27450.000    44.519958905    11.646817681       49.9870    2.3719   10  1.8788  1.6199
2015      19   27480.000    44.519958905    11.646817680       49.9870    2.3720   10  1.8741  1.6163
2015      19   27510.000    44.519958905    11.646817679       49.9870    2.3711   10  1.8693  1.6127
2015      19   27540.000    44.519958904    11.646817679       49.9870    2.3709    9  2.4736  2.0886
2015      19   27570.000    44.519958904    11.646817679       49.9870    2.3709    9  2.4725  2.0881
2015      19   27600.000    44.519958904    11.646817679       49.9870    2.3709   10  1.8550  1.6017
2015      19   27630.000    44.519958904    11.646817679       49.9870    2.3707   10  1.8503  1.5981
2015      19   27660.000    44.519958904    11.646817679       49.9870    2.3704   10  1.8455  1.5945
2015      19   27690.000    44.519958904    11.646817679       49.9871    2.3707   10  1.8407  1.5908
2015      19   27720.000    44.519958904    11.646817679       49.9871    2.3711   10  1.8359  1.5872
2015      19   27750.000    44.519958904    11.646817679       49.9871    2.3712   10  1.8312  1.5836
2015      19   27780.000    44.519958904    11.646817679       49.9871    2.3714   10  1.8264  1.5800
2015      19   27810.000    44.519958904    11.646817679       49.9871    2.3716   10  1.8216  1.5763
2015      19   27840.000    44.519958904    11.646817679       49.9872    2.3713   10  1.8169  1.5727
2015      19   27870.000    44.519958904    11.646817680       49.9872    2.3707   10  1.8121  1.5691
2015      19   27900.000    44.519958904    11.646817680       49.9873    2.3700   10  1.8074  1.5655
2015      19   27930.000    44.519958904    11.646817680       49.9873    2.3695   10  1.8026  1.5619
2015      19   27960.000    44.519958904    11.646817680       49.9874    2.3693   10  1.7979  1.5584
2015      19   27990.000    44.519958904    11.646817680       49.9874    2.3693   10  1.7932  1.5548
2015      19   28020.000    44.519958904    11.646817680       49.9874    2.3697   10  1.7885  1.5512
2015      19   28050.000    44.519958904    11.646817680       49.9874    2.3703   10  1.7838  1.5477
2015      19   28080.000    44.519958904    11.646817681       49.9875    2.3700   10  1.7791  1.5442
2015      19   28110.000    44.519958904    11.646817681       49.9876    2.3695   10  1.7744  1.5406
2015      19   28140.000    44.519958904    11.646817681       49.9876    2.3698   10  1.7698  1.5371
2015      19   28170.000    44.519958904    11.646817681       49.9876    2.3705   10  1.7651  1.5336
2015      19   28200.000    44.519958904    11.646817680       49.9876    2.3708   10  1.7605  1.5301
2015      19   28230.000    44.519958904    11.646817680       49.9876    2.3708   10  1.7559  1.5267
2015      19   28260.000    44.519958904    11.646817680       49.9876    2.3711   10  1.7513  1.5232
2015      19   28290.000    44.519958904    11.646817680       49.9877    2.3715   10  1.7467  1.5198
2015      19   28320.000    44.519958904    11.646817680       49.9877    2.3714   10  1.7421  1.5163
2015      19   28350.000    44.519958904    11.646817680       49.9877    2.3716   10  1.7376  1.5129
2015      19   28380.000    44.519958904    11.646817680       49.9877    2.3718   10  1.7331  1.5095
2015      19   28410.000    44.519958904    11.646817680       49.9878    2.3718   10  1.7285  1.5061
2015      19   28440.000    44.519958904    11.646817680       49.9878    2.3720   10  1.7241  1.5028
2015      19   28470.000    44.519958904    11.646817680       49.9877    2.3730   10  1.7196  1.4994
2015      19   28500.000    44.519958904    11.646817680       49.9877    2.3737   10  1.7151  1.4961
2015      19   28530.000    44.519958905    11.646817680       49.9877    2.3743   11  1.4734  1.3054
2015      19   28560.000    44.519958904    11.646817680       49.9877    2.3746   11  1.4709  1.3035
2015      19   28590.000    44.519958904    11.646817680       49.9877    2.3740   11  1.4684  1.3015
2015      19   28620.000    44.519958904    11.646817680       49.9878    2.3735   10  1.6678  1.4675
2015      19   28650.000    44.519958904    11.646817680       49.9878    2.3733   11  1.4634  1.2976
2015      19   28680.000    44.519958904    11.646817680       49.9878    2.3719   11  1.4610  1.2957
2015      19   28710.000    44.519958904    11.646817680       49.9879    2.3715   11  1.4585  1.2938
2015      19   28740.000    44.519958904    11.646817680       49.9879    2.3709   11  1.4560  1.2918
2015      19   28770.000    44.519958904    11.646817681       49.9880    2.3699   11  1.4535  1.2899
2015      19   28800.000    44.519958904    11.646817681       49.9880    2.3689   11  1.4511  1.2880
2015      19   28830.000    44.519958904    11.646817681       49.9881    2.3682   11  1.4486  1.2861
2015      19   28860.000    44.519958904    11.646817682       49.9881    2.3679   11  1.4461  1.2841
2015      19   28890.000    44.519958904    11.646817682       49.9882    2.3676   11  1.4437  1.2822
2015      19   28920.000    44.519958904    11.646817682       49.9882    2.3672   11  1.4412  1.2803
2015      19   28950.000    44.519958904    11.646817683       49.9883    2.3671   11  1.4388  1.2784
2015      19   28980.000    44.519958904    11.646817683       49.9883    2.3680   11  1.4363  1.2765
2015      19   29010.000    44.519958904    11.646817683       49.9882    2.3687   11  1.4339  1.2747
2015      19   29040.000    44.519958904    11.646817683       49.9882    2.3695   11  1.4314  1.2728
2015      19   29070.000    44.519958905    11.646817683       49.9882    2.3701   11  1.4290  1.2709
2015      19   29100.000    44.519958905    11.646817683       49.9882    2.3703   11  1.4266  1.2690
2015      19   29130.000    44.519958905    11.646817683       49.9882    2.3707   11  1.4242  1.2672
2015      19   29160.000    44.519958905    11.646817683       49.9882    2.3703   11  1.4218  1.2653
2015      19   29190.000    44.519958905    11.646817684       49.9883    2.3696   11  1.4193  1.2635
2015      19   29220.000    44.519958905    11.646817684       49.9883    2.3688   11  1.4169  1.2616
2015      19   29250.000    44.519958905    11.646817685       49.9884    2.3685   11  1.4145  1.2598
2015      19   29280.000    44.519958905    11.646817685       49.9884    2.3682   11  1.4122  1.2580
2015      19   29310.000    44.519958905    11.646817686       49.9885    2.3677   11  1.4098  1.2561
2015      19   29340.000    44.519958905    11.646817687       49.9886    2.3672   11  1.4074  1.2543
2015      19   29370.000    44.519958905    11.646817687       49.9887    2.3669   11  1.4050  1.2525
2015      19   29400.000    44.519958906    11.646817687       49.9887    2.3671   11  1.4027  1.2507
2015      19   29430.000    44.519958906    11.646817688       49.9887    2.3676   11  1.4003  1.2489
2015      19   29460.000    44.519958906    11.646817687       49.9887    2.3684   11  1.3980  1.2471
2015      19   29490.000    44.519958906    11.646817687       49.9887    2.3694   11  1.3956  1.2453
2015      19   29520.000    44.519958906    11.646817687       49.9887    2.3709   11  1.3933  1.2436
2015      19   29550.000    44.519958906    11.646817687       49.9887    2.3716   11  1.3910  1.2418
2015      19   29580.000    44.519958906    11.646817687       49.9887    2.3726   11  1.3887  1.2400
2015      19   29610.000    44.519958906    11.646817686       49.9886    2.3739   11  1.3864  1.2383
2015      19   29640.000    44.519958906    11.646817686       49.9886    2.3737   10  1.7096  1.5001
2015      19   29670.000    44.519958906    11.646817686       49.9886    2.3739   10  1.7047  1.4963
2015      19   29700.000    44.519958906    11.646817686       49.9885    2.3741   10  1.6998  1.4924
2015      19   29730.000    44.519958906    11.646817686       49.9886    2.3734   10  1.6949  1.4886
2015      19   29760.000    44.519958906    11.646817686       49.9886    2.3728   10  1.6900  1.4848
2015      19   29790.000    44.519958906    11.646817687       49.9886    2.3713   10  1.6852  1.4811
2015      19   29820.000    44.519958906    11.646817687       49.9886    2.3710   10  1.6803  1.4773
2015      19   29850.000    44.519958906    11.646817688       49.9887    2.3694   10  1.6755  1.4735
2015      19   29880.000    44.519958906    11.646817688       49.9888    2.3683   11  1.4785  1.3203
2015      19   29910.000    44.519958906    11.646817689       49.9889    2.3670   11  1.4770  1.3192
2015      19   29940.000    44.519958906    11.646817690       49.9890    2.3660   11  1.4755  1.3181
2015      19   29970.000    44.519958907    11.646817691       49.9891    2.3650   12  1.3100  1.1770
2015      19   30000.000    44.519958907    11.646817691       49.9892    2.3650   12  1.3100  1.1771
2015      19   30030.000    44.519958907    11.646817692       49.9892    2.3648   12  1.3101  1.1772
2015      19   30060.000    44.519958907    11.646817692       49.9893    2.3650   12  1.3101  1.1773
2015      19   30090.000    44.519958907    11.646817692       49.9893    2.3653   12  1.3102  1.1773
2015      19   30120.000    44.519958907    11.646817692       49.9893    2.3648   12  1.3102  1.1773
2015      19   30150.000    44.519958907    11.646817692       49.9893    2.3650   11  1.6685  1.4560
2015      19   30180.000    44.519958907    11.646817692       49.9893    2.3656   11  1.6697  1.4569
2015      19   30210.000    44.519958907    11.646817692       49.9893    2.3660   11  1.4078  1.2564
2015      19   30240.000    44.519958907    11.646817692       49.9893    2.3665   11  1.4093  1.2575
2015      19   30270.000    44.519958907    11.646817692       49.9893    2.3671   11  1.4108  1.2586
2015      19   30300.000    44.519958907    11.646817691       49.9892    2.3688   11  1.4122  1.2597
2015      19   30330.000    44.519958907    11.646817691       49.9892    2.3699   11  1.4136  1.2607
2015      19   30360.000    44.519958907    11.646817691       49.9892    2.3706   12  1.3562  1.2137
2015      19   30390.000    44.519958907    11.646817691       49.9892    2.3716   12  1.3579  1.2150
2015      19   30420.000    44.519958907    11.646817691       49.9892    2.3723   12  1.3595  1.2163
2015      19   30450.000    44.519958907    11.646817690       49.9892    2.3729   12  1.3612  1.2176
2015      19   30480.000    44.519958907    11.646817690       49.9892    2.3736   11  1.6787  1.4641
2015      19   30510.000    44.519958907    11.646817690       49.9892    2.3735   11  1.6792  1.4646
2015      19   30540.000    44.519958907    11.646817690       49.9892    2.3740   11  1.6798  1.4651
2015      19   30570.000    44.519958907    11.646817689       49.9891    2.3752   11  1.6802  1.4655
2015      19   30600.000    44.519958907    11.646817689       49.9891    2.3758   11  1.6806  1.4658
2015      19   30630.000    44.519958907    11.646817689       49.9890    2.3760   11  1.6810  1.4661
2015      19   30660.000    44.519958907    11.646817688       49.9890    2.3764   12  1.3723  1.2263
2015      19   30690.000    44.519958907    11.646817688       49.9890    2.3768   12  1.3738  1.2275
2015      19   30720.000    44.519958907    11.646817687       49.9889    2.3766   12  1.3753  1.2286
2015      19   30750.000    44.519958907    11.646817687       49.9890    2.3768   12  1.3768  1.2298
2015      19   30780.000    44.519958907    11.646817687       49.9890    2.3773   12  1.3782  1.2309
2015      19   30810.000    44.519958907    11.646817688       49.9890    2.3769   12  1.3796  1.2321
2015      19   30840.000    44.519958907    11.646817687       49.9890    2.3771   11  1.5401  1.3644
2015      19   30870.000    44.519958907    11.646817687       49.9890    2.3759   11  1.5429  1.3667
2015      19   30900.000    44.519958907    11.646817687       49.9890    2.3750   12  1.3838  1.2353
2015      19   30930.000    44.519958907    11.646817688       49.9891    2.3750   12  1.3851  1.2364
2015      19   30960.000    44.519958908    11.646817689       49.9892    2.3746   12  1.3864  1.2374
2015      19   30990.000    44.519958908    11.646817689       49.9893    2.3744   12  1.3877  1.2384
2015      19   31020.000    44.519958908    11.646817689       49.9893    2.3743   12  1.3889  1.2394
2015      19   31050.000    44.519958908    11.646817690       49.9894    2.3744   12  1.3902  1.2404
2015      19   31080.000    44.519958908    11.646817690       49.9895    2.3745   12  1.3914  1.2414
2015      19   31110.000    44.519958908    11.646817691       49.9896    2.3735   12  1.3925  1.2423
2015      19   31140.000    44.519958908    11.646817691       49.9897    2.3715   12  1.3937  1.2432
2015      19   31170.000    44.519958908    11.646817692       49.9898    2.3703   12  1.3948  1.2441
2015      19   31200.000    44.519958908    11.646817693       49.9899    2.3701   12  1.3958  1.2450
2015      19   31230.000    44.519958908    11.646817693       49.9900    2.3697   12  1.3969  1.2458
2015      19   31260.000    44.519958908    11.646817694       49.9901    2.3686   12  1.3979  1.2466
2015      19   31290.000    44.519958908    11.646817694       49.9901    2.3694   12  1.3988  1.2474
2015      19   31320.000    44.519958908    11.646817695       49.9901    2.3697   12  1.3998  1.2481
2015      19   31350.000    44.519958908    11.646817695       49.9902    2.3701   12  1.4007  1.2489
2015      19   31380.000    44.519958908    11.646817695       49.9901    2.3701   11  1.4730  1.3184
2015      19   31410.000    44.519958908    11.646817695       49.9901    2.3699   11  1.4750  1.3200
2015      19   31440.000    44.519958908    11.646817694       49.9901    2.3693   11  1.4771  1.3216
2015      19   31470.000    44.519958908    11.646817694       49.9901    2.3685   12  1.4039  1.2515
2015      19   31500.000    44.519958908    11.646817694       49.9901    2.3686   11  1.5044  1.3292
2015      19   31530.000    44.519958908    11.646817694       49.9902    2.3690   11  1.5063  1.3307
2015      19   31560.000    44.519958908    11.646817694       49.9902    2.3693   11  1.5081  1.3321
2015      19   31590.000    44.519958908    11.646817695       49.9902    2.3696   11  1.5100  1.3335
2015      19   31620.000    44.519958908    11.646817694       49.9902    2.3691   12  1.4071  1.2542
2015      19   31650.000    44.519958908    11.646817695       49.9902    2.3689   12  1.4077  1.2547
2015      19   31680.000    44.519958908    11.646817695       49.9902    2.3697   12  1.4081  1.2551
2015      19   31710.000    44.519958908    11.646817695       49.9902    2.3693   12  1.4086  1.2555
2015      19   31740.000    44.519958908    11.646817695       49.9903    2.3691   12  1.4090  1.2558
2015      19   31770.000    44.519958908    11.646817696       49.9903    2.3695   12  1.4093  1.2561
2015      19   31800.000    44.519958908    11.646817696       49.9903    2.3696   12  1.4097  1.2564
2015      19   31830.000    44.519958908    11.646817696       49.9904    2.3711   12  1.4099  1.2567
2015      19   31860.000    44.519958908    11.646817697       49.9904    2.3714   12  1.4102  1.2569
2015      19   31890.000    44.519958908    11.646817697       49.9904    2.3712   12  1.4103  1.2571
2015      19   31920.000    44.519958908    11.646817696       49.9904    2.3712   12  1.4105  1.2572
2015      19   31950.000    44.519958908    11.646817697       49.9904    2.3712   12  1.4106  1.2573
2015      19   31980.000    44.519958908    11.646817696       49.9904    2.3717   12  1.4106  1.2574
2015      19   32010.000    44.519958908    11.646817696       49.9904    2.3723   12  1.4106  1.2574
2015      19   32040.000    44.519958908    11.646817696       49.9904    2.3723   11  1.6366  1.4411
2015      19   32070.000    44.519958908    11.646817696       49.9904    2.3727   11  1.6383  1.4424
2015      19   32100.000    44.519958908    11.646817696       49.9904    2.3727   11  1.6398  1.4437
2015      19   32130.000    44.519958908    11.646817696       49.9904    2.3725   12  1.4102  1.2573
2015      19   32160.000    44.519958908    11.646817696       49.9904    2.3721   12  1.4100  1.2572
2015      19   32190.000    44.519958908    11.646817696       49.9904    2.3716   12  1.4098  1.2570
2015      19   32220.000    44.519958908    11.646817696       49.9904    2.3719   11  1.5413  1.3577
2015      19   32250.000    44.519958908    11.646817695       49.9904    2.3717   11  1.5424  1.3586
2015      19   32280.000    44.519958908    11.646817695       49.9904    2.3720   11  1.5435  1.3594
2015      19   32310.000    44.519958908    11.646817695       49.9904    2.3716   11  1.5445  1.3602
