% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Second        Lat(deg)        Lon(deg)     Height(m)    ZTD(m)  nSat   GDOP    PDOP
2015      19    3780.000    57.395300243    11.925520229       45.5788    2.3717    9  2.3617  2.1614
2015      19    3810.000    57.395300239    11.925520254       45.5787    2.3710    9  2.3699  2.1686
2015      19    3840.000    57.395300238    11.925520255       45.5799    2.3705    9  2.3779  2.1756
2015      19    3870.000    57.395300234    11.925520269       45.5815    2.3708    9  2.3856  2.1823
2015      19    3900.000    57.395300234    11.925520262       45.5820    2.3712    9  2.3930  2.1887
2015      19    3930.000    57.395300233    11.925520255       45.5816    2.3711    9  2.4001  2.1949
2015      19    3960.000    57.395300232    11.925520252       45.5823    2.3711    9  2.4069  2.2009
2015      19    3990.000    57.395300231    11.925520236       45.5818    2.3719    9  2.4134  2.2065
2015      19    4020.000    57.395300225    11.925520233       45.5820    2.3722    9  2.4195  2.2118
2015      19    4050.000    57.395300223    11.925520250       45.5821    2.3719    9  2.4253  2.2168
2015      19    4080.000    57.395300222    11.925520267       45.5823    2.3712    9  2.4308  2.2216
2015      19    4110.000    57.395300223    11.925520277       45.5835    2.3709    9  2.4359  2.2260
2015      19    4140.000    57.395300221    11.925520298       45.5849    2.3708    9  2.4406  2.2300
2015      19    4170.000    57.395300219    11.925520314       45.5863    2.3703    9  2.4450  2.2338
2015      19    4200.000    57.395300220    11.925520336       45.5875    2.3693    9  2.4489  2.2372
2015      19    4230.000    57.395300218    11.925520359       45.5886    2.3684    9  2.4525  2.2402
2015      19    4260.000    57.395300220    11.925520363       45.5889    2.3681    9  2.4557  2.2429
2015      19    4290.000    57.395300223    11.925520360       45.5899    2.3682    9  2.4585  2.2453
2015      19    4320.000    57.395300223    11.925520378       45.5898    2.3680    9  2.4609  2.2472
2015      19    4350.000    57.395300223    11.925520405       45.5897    2.3671    9  2.4629  2.2488
2015      19    4380.000    57.395300222    11.925520437       45.5892    2.3665    9  2.4645  2.2501
2015      19    4410.000    57.395300222    11.925520444       45.5888    2.3665    9  2.4656  2.2510
2015      19    4440.000    57.395300223    11.925520447       45.5880    2.3664    9  2.4663  2.2515
2015      19    4470.000    57.395300224    11.925520438       45.5874    2.3667    8  2.5602  2.3366
2015      19    4500.000    57.395300222    11.925520445       45.5869    2.3670    8  2.5622  2.3383
2015      19    4530.000    57.395300222    11.925520435       45.5864    2.3677    8  2.5638  2.3395
2015      19    4560.000    57.395300225    11.925520423       45.5862    2.3675    8  2.5649  2.3403
2015      19    4590.000    57.395300226    11.925520420       45.5866    2.3678    7  2.6965  2.4567
2015      19    4620.000    57.395300229    11.925520409       45.5860    2.3679    7  2.6987  2.4585
2015      19    4650.000    57.395300231    11.925520396       45.5855    2.3682    7  2.7005  2.4598
2015      19    4680.000    57.395300232    11.925520388       45.5857    2.3687    7  2.7018  2.4608
2015      19    4710.000    57.395300231    11.925520383       45.5859    2.3689    7  2.7027  2.4613
2015      19    4740.000    57.395300231    11.925520382       45.5854    2.3688    7  2.7030  2.4615
2015      19    4770.000    57.395300232    11.925520373       45.5854    2.3691    7  2.7029  2.4611
2015      19    4800.000    57.395300234    11.925520357       45.5849    2.3692    7  2.7023  2.4604
2015      19    4830.000    57.395300234    11.925520347       45.5846    2.3698    7  2.7012  2.4593
2015      19    4860.000    57.395300235    11.925520338       45.5844    2.3696    7  2.6997  2.4577
2015      19    4890.000    57.395300234    11.925520339       45.5840    2.3695    7  2.6977  2.4557
2015      19    4920.000    57.395300234    11.925520333       45.5833    2.3693    7  2.6952  2.4533
2015      19    4950.000    57.395300237    11.925520316       45.5823    2.3695    7  2.6922  2.4505
2015      19    4980.000    57.395300238    11.925520307       45.5816    2.3694    7  2.6888  2.4473
2015      19    5010.000    57.395300240    11.925520292       45.5810    2.3694    7  2.6849  2.4437
2015      19    5040.000    57.395300243    11.925520274       45.5807    2.3690    7  2.6806  2.4397
2015      19    5070.000    57.395300245    11.925520267       45.5800    2.3690    7  2.6759  2.4353
2015      19    5100.000    57.395300247    11.925520254       45.5790    2.3690    7  2.6707  2.4306
2015      19    5130.000    57.395300247    11.925520251       45.5778    2.3695    7  2.6652  2.4255
2015      19    5160.000    57.395300248    11.925520241       45.5771    2.3696    7  2.6592  2.4201
2015      19    5190.000    57.395300252    11.925520225       45.5768    2.3697    7  2.6528  2.4143
2015      19    5220.000    57.395300255    11.925520215       45.5762    2.3696    7  2.6461  2.4081
2015      19    5250.000    57.395300257    11.925520209       45.5758    2.3696    7  2.6390  2.4017
2015      19    5280.000    57.395300262    11.925520188       45.5750    2.3698    7  2.6315  2.3949
2015      19    5310.000    57.395300264    11.925520169       45.5745    2.3701    7  2.6237  2.3879
2015      19    5340.000    57.395300267    11.925520154       45.5743    2.3708    7  2.6155  2.3805
2015      19    5370.000    57.395300270    11.925520139       45.5741    2.3708    7  2.6071  2.3729
2015      19    5400.000    57.395300275    11.925520120       45.5733    2.3709    7  2.5983  2.3651
2015      19    5430.000    57.395300279    11.925520111       45.5730    2.3712    7  2.5893  2.3569
