% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   46221.000        -0.058        -0.099         0.110     2.477    9   2.106   1.841
2017      73   46222.000        -0.057        -0.100         0.109     2.477    9   2.106   1.841
2017      73   46223.000        -0.057        -0.102         0.109     2.477    9   2.106   1.841
2017      73   46224.000        -0.057        -0.104         0.108     2.477    9   2.106   1.841
2017      73   46225.000        -0.056        -0.105         0.106     2.477    9   2.106   1.842
2017      73   46226.000        -0.056        -0.107         0.105     2.476    9   2.107   1.842
2017      73   46227.000        -0.056        -0.109         0.105     2.476    9   2.107   1.842
2017      73   46228.000        -0.056        -0.110         0.104     2.476    9   2.107   1.842
2017      73   46229.000        -0.057        -0.112         0.103     2.475    9   2.107   1.842
2017      73   46230.000        -0.057        -0.114         0.102     2.475    9   2.107   1.842
2017      73   46231.000        -0.058        -0.116         0.102     2.475    9   2.107   1.842
2017      73   46232.000        -0.058        -0.117         0.101     2.474    9   2.107   1.842
2017      73   46233.000        -0.059        -0.119         0.101     2.474    9   2.107   1.842
2017      73   46234.000        -0.060        -0.121         0.100     2.474    9   2.108   1.842
2017      73   46235.000        -0.060        -0.122         0.099     2.473    9   2.108   1.843
2017      73   46236.000        -0.060        -0.123         0.098     2.473    9   2.108   1.843
2017      73   46237.000        -0.059        -0.124         0.098     2.473    9   2.108   1.843
2017      73   46238.000        -0.059        -0.125         0.097     2.472    9   2.108   1.843
2017      73   46239.000        -0.059        -0.126         0.096     2.472    9   2.108   1.843
2017      73   46240.000        -0.059        -0.126         0.096     2.471    9   2.108   1.843
2017      73   46241.000        -0.059        -0.126         0.095     2.471    9   2.108   1.843
2017      73   46242.000        -0.059        -0.127         0.094     2.470    9   2.109   1.843
2017      73   46243.000        -0.059        -0.127         0.093     2.470    9   2.109   1.843
2017      73   46244.000        -0.059        -0.128         0.093     2.469    9   2.109   1.843
2017      73   46245.000        -0.059        -0.128         0.092     2.469    9   2.109   1.844
2017      73   46246.000        -0.059        -0.128         0.092     2.468    9   2.109   1.844
2017      73   46247.000        -0.060        -0.128         0.091     2.468    9   2.109   1.844
2017      73   46248.000        -0.060        -0.129         0.091     2.467    9   2.109   1.844
2017      73   46249.000        -0.061        -0.129         0.091     2.467    9   2.109   1.844
2017      73   46250.000        -0.062        -0.129         0.091     2.466    9   2.110   1.844
2017      73   46251.000        -0.062        -0.129         0.090     2.465    9   2.110   1.844
2017      73   46252.000        -0.063        -0.129         0.090     2.465    9   2.110   1.844
2017      73   46253.000        -0.064        -0.129         0.090     2.464    9   2.110   1.844
2017      73   46254.000        -0.064        -0.129         0.089     2.463    9   2.110   1.844
2017      73   46255.000        -0.064        -0.129         0.089     2.463    9   2.110   1.845
2017      73   46256.000        -0.065        -0.128         0.089     2.462    9   2.110   1.845
2017      73   46257.000        -0.065        -0.128         0.089     2.461    9   2.110   1.845
2017      73   46258.000        -0.066        -0.127         0.089     2.461    9   2.111   1.845
2017      73   46259.000        -0.067        -0.126         0.088     2.460    9   2.111   1.845
2017      73   46260.000        -0.067        -0.125         0.088     2.459    9   2.111   1.845
2017      73   46261.000        -0.068        -0.125         0.088     2.459    9   2.111   1.845
2017      73   46262.000        -0.069        -0.124         0.087     2.458    9   2.111   1.845
2017      73   46263.000        -0.069        -0.123         0.087     2.458    9   2.111   1.845
2017      73   46264.000        -0.070        -0.122         0.086     2.457    9   2.111   1.845
2017      73   46265.000        -0.070        -0.121         0.086     2.457    9   2.111   1.846
2017      73   46266.000        -0.070        -0.120         0.085     2.456    9   2.112   1.846
2017      73   46267.000        -0.070        -0.118         0.084     2.456    9   2.112   1.846
2017      73   46269.000        -0.070        -0.117         0.083     2.455    9   2.112   1.846
2017      73   46270.000        -0.070        -0.115         0.082     2.455    9   2.112   1.846
2017      73   46271.000        -0.070        -0.114         0.081     2.454    9   2.112   1.846
2017      73   46272.000        -0.070        -0.112         0.080     2.454    9   2.112   1.846
2017      73   46273.000        -0.069        -0.110         0.079     2.453    9   2.112   1.846
2017      73   46274.000        -0.069        -0.108         0.078     2.453    9   2.112   1.846
2017      73   46275.000        -0.069        -0.106         0.076     2.452    9   2.113   1.846
2017      73   46276.000        -0.069        -0.105         0.075     2.452    9   2.113   1.847
2017      73   46277.000        -0.068        -0.103         0.073     2.451    9   2.113   1.847
2017      73   46278.000        -0.067        -0.102         0.072     2.451    9   2.113   1.847
2017      73   46279.000        -0.066        -0.101         0.070     2.450    9   2.113   1.847
2017      73   46280.000        -0.065        -0.099         0.068     2.450    9   2.113   1.847
2017      73   46281.000        -0.065        -0.098         0.066     2.449    9   2.113   1.847
2017      73   46282.000        -0.064        -0.097         0.065     2.449    9   2.113   1.847
2017      73   46283.000        -0.063        -0.096         0.063     2.448    9   2.114   1.847
2017      73   46284.000        -0.062        -0.095         0.061     2.448    9   2.114   1.847
2017      73   46285.000        -0.061        -0.094         0.059     2.447    9   2.114   1.847
2017      73   46286.000        -0.060        -0.093         0.057     2.446    9   2.114   1.848
2017      73   46287.000        -0.059        -0.091         0.055     2.445    9   2.114   1.848
2017      73   46288.000        -0.058        -0.090         0.053     2.445    9   2.114   1.848
2017      73   46289.000        -0.057        -0.088         0.051     2.444    9   2.114   1.848
2017      73   46290.000        -0.056        -0.087         0.049     2.443    9   2.114   1.848
2017      73   46291.000        -0.056        -0.086         0.047     2.442    9   2.114   1.848
2017      73   46292.000        -0.055        -0.085         0.045     2.442    9   2.115   1.848
2017      73   46293.000        -0.055        -0.084         0.044     2.441    9   2.115   1.848
2017      73   46294.000        -0.055        -0.083         0.042     2.440    9   2.115   1.848
2017      73   46295.000        -0.055        -0.083         0.040     2.439    9   2.115   1.848
2017      73   46296.000        -0.054        -0.082         0.039     2.439    9   2.115   1.848
2017      73   46297.000        -0.054        -0.081         0.037     2.438    9   2.115   1.849
2017      73   46298.000        -0.054        -0.081         0.036     2.437    9   2.115   1.849
2017      73   46299.000        -0.054        -0.080         0.034     2.436    9   2.115   1.849
2017      73   46300.000        -0.054        -0.080         0.033     2.436    9   2.115   1.849
2017      73   46301.000        -0.054        -0.079         0.032     2.435    9   2.116   1.849
2017      73   46302.000        -0.054        -0.079         0.030     2.434    9   2.116   1.849
2017      73   46303.000        -0.055        -0.079         0.029     2.433    9   2.116   1.849
2017      73   46304.000        -0.055        -0.079         0.028     2.433    9   2.116   1.849
2017      73   46305.000        -0.055        -0.079         0.027     2.432    9   2.116   1.849
2017      73   46306.000        -0.056        -0.080         0.026     2.432    9   2.116   1.849
2017      73   46307.000        -0.057        -0.080         0.026     2.431    9   2.116   1.849
2017      73   46308.000        -0.058        -0.080         0.025     2.430    9   2.116   1.850
2017      73   46309.000        -0.059        -0.081         0.025     2.430    9   2.116   1.850
2017      73   46310.000        -0.060        -0.082         0.024     2.429    9   2.117   1.850
2017      73   46311.000        -0.060        -0.082         0.024     2.429    9   2.117   1.850
2017      73   46312.000        -0.061        -0.082         0.023     2.428    9   2.117   1.850
2017      73   46313.000        -0.062        -0.082         0.022     2.428    9   2.117   1.850
2017      73   46314.000        -0.062        -0.083         0.022     2.427    9   2.117   1.850
2017      73   46315.000        -0.063        -0.083         0.021     2.426    9   2.117   1.850
2017      73   46316.000        -0.064        -0.084         0.021     2.426    9   2.117   1.850
2017      73   46317.000        -0.065        -0.085         0.022     2.426    9   2.117   1.850
2017      73   46318.000        -0.066        -0.086         0.022     2.426    9   2.117   1.850
2017      73   46319.000        -0.067        -0.087         0.022     2.426    9   2.118   1.850
2017      73   46320.000        -0.068        -0.087         0.022     2.425    9   2.118   1.851
2017      73   46321.000        -0.068        -0.087         0.022     2.425    9   2.118   1.851
2017      73   46322.000        -0.069        -0.088         0.022     2.425    9   2.118   1.851
2017      73   46323.000        -0.070        -0.088         0.022     2.425    9   2.118   1.851
2017      73   46324.000        -0.071        -0.089         0.021     2.424    9   2.118   1.851
2017      73   46325.000        -0.072        -0.089         0.021     2.424    9   2.118   1.851
2017      73   46326.000        -0.072        -0.090         0.021     2.424    9   2.118   1.851
2017      73   46327.000        -0.072        -0.089         0.021     2.424    9   2.118   1.851
2017      73   46328.000        -0.073        -0.090         0.020     2.424    9   2.118   1.851
2017      73   46329.000        -0.073        -0.089         0.020     2.423    9   2.119   1.851
2017      73   46330.000        -0.074        -0.089         0.020     2.423    9   2.119   1.851
2017      73   46333.000        -0.075        -0.089         0.020     2.423    9   2.119   1.852
2017      73   46334.000        -0.076        -0.089         0.021     2.423    9   2.119   1.852
2017      73   46335.000        -0.077        -0.089         0.021     2.423    9   2.119   1.852
2017      73   46336.000        -0.077        -0.089         0.021     2.423    9   2.119   1.852
2017      73   46337.000        -0.077        -0.088         0.020     2.423    9   2.119   1.852
2017      73   46338.000        -0.076        -0.087         0.020     2.423    9   2.120   1.852
2017      73   46339.000        -0.076        -0.085         0.020     2.423    9   2.120   1.852
2017      73   46340.000        -0.075        -0.084         0.019     2.424    9   2.120   1.852
2017      73   46341.000        -0.073        -0.082         0.018     2.424    9   2.120   1.852
2017      73   46342.000        -0.072        -0.080         0.017     2.424    9   2.120   1.852
2017      73   46343.000        -0.071        -0.078         0.017     2.424    9   2.120   1.853
2017      73   46344.000        -0.070        -0.077         0.016     2.424    9   2.120   1.853
2017      73   46345.000        -0.069        -0.075         0.015     2.424    9   2.120   1.853
2017      73   46346.000        -0.068        -0.073         0.015     2.424    9   2.120   1.853
2017      73   46347.000        -0.067        -0.072         0.014     2.424    9   2.120   1.853
2017      73   46348.000        -0.065        -0.070         0.013     2.425    9   2.121   1.853
2017      73   46349.000        -0.065        -0.068         0.013     2.425    9   2.121   1.853
2017      73   46350.000        -0.064        -0.067         0.013     2.425    9   2.121   1.853
2017      73   46351.000        -0.063        -0.065         0.012     2.425    9   2.121   1.853
2017      73   46352.000        -0.061        -0.063         0.012     2.425    9   2.121   1.853
2017      73   46353.000        -0.060        -0.061         0.011     2.425    9   2.121   1.853
2017      73   46354.000        -0.059        -0.059         0.010     2.425    9   2.121   1.853
2017      73   46355.000        -0.057        -0.057         0.009     2.425    9   2.121   1.854
2017      73   46356.000        -0.056        -0.055         0.009     2.425    9   2.121   1.854
2017      73   46357.000        -0.055        -0.053         0.009     2.426    9   2.121   1.854
2017      73   46358.000        -0.055        -0.052         0.009     2.426    9   2.122   1.854
2017      73   46359.000        -0.054        -0.051         0.009     2.426    9   2.122   1.854
2017      73   46360.000        -0.053        -0.049         0.010     2.426    9   2.122   1.854
2017      73   46361.000        -0.052        -0.047         0.009     2.426    9   2.122   1.854
2017      73   46362.000        -0.051        -0.045         0.009     2.426    9   2.122   1.854
2017      73   46363.000        -0.051        -0.044         0.010     2.426    9   2.122   1.854
2017      73   46364.000        -0.050        -0.042         0.010     2.426    9   2.122   1.854
2017      73   46365.000        -0.049        -0.040         0.010     2.426    9   2.122   1.854
2017      73   46366.000        -0.048        -0.038         0.009     2.426    9   2.122   1.854
2017      73   46367.000        -0.047        -0.036         0.009     2.426    9   2.122   1.854
2017      73   46368.000        -0.046        -0.035         0.009     2.426    9   2.123   1.855
2017      73   46369.000        -0.045        -0.034         0.010     2.426    9   2.123   1.855
2017      73   46370.000        -0.044        -0.032         0.010     2.426    9   2.123   1.855
2017      73   46371.000        -0.043        -0.031         0.010     2.426    9   2.123   1.855
2017      73   46372.000        -0.042        -0.030         0.010     2.426    9   2.123   1.855
2017      73   46373.000        -0.041        -0.029         0.011     2.427    9   2.123   1.855
2017      73   46374.000        -0.040        -0.028         0.011     2.427    9   2.123   1.855
2017      73   46375.000        -0.039        -0.026         0.011     2.427    9   2.123   1.855
2017      73   46376.000        -0.038        -0.025         0.011     2.427    9   2.123   1.855
2017      73   46377.000        -0.036        -0.024         0.011     2.427    9   2.123   1.855
2017      73   46378.000        -0.035        -0.023         0.011     2.427    9   2.123   1.855
2017      73   46379.000        -0.034        -0.022         0.010     2.427    9   2.124   1.855
2017      73   46380.000        -0.032        -0.021         0.010     2.427    9   2.124   1.855
2017      73   46381.000        -0.031        -0.019         0.010     2.427    9   2.124   1.856
2017      73   46382.000        -0.029        -0.018         0.010     2.428    9   2.124   1.856
2017      73   46383.000        -0.028        -0.017         0.010     2.428    9   2.124   1.856
2017      73   46384.000        -0.026        -0.015         0.010     2.428    9   2.124   1.856
2017      73   46385.000        -0.025        -0.013         0.010     2.428    9   2.124   1.856
2017      73   46386.000        -0.023        -0.012         0.010     2.429    9   2.124   1.856
2017      73   46387.000        -0.022        -0.011         0.010     2.429    9   2.124   1.856
2017      73   46388.000        -0.020        -0.009         0.009     2.429    9   2.124   1.856
2017      73   46389.000        -0.019        -0.008         0.009     2.430    9   2.125   1.856
2017      73   46390.000        -0.018        -0.007         0.009     2.430    9   2.125   1.856
2017      73   46391.000        -0.017        -0.006         0.009     2.430    9   2.125   1.856
2017      73   46392.000        -0.016        -0.005         0.009     2.430    9   2.125   1.856
2017      73   46393.000        -0.015        -0.004         0.009     2.430    9   2.125   1.856
2017      73   46394.000        -0.014        -0.003         0.010     2.431    9   2.125   1.857
2017      73   46395.000        -0.013        -0.002         0.010     2.431    9   2.125   1.857
2017      73   46396.000        -0.012        -0.001         0.010     2.431    9   2.125   1.857
2017      73   46397.000        -0.012         0.000         0.010     2.431    9   2.125   1.857
2017      73   46398.000        -0.011         0.001         0.010     2.431    9   2.125   1.857
2017      73   46399.000        -0.011         0.002         0.010     2.431    9   2.125   1.857
2017      73   46400.000        -0.010         0.003         0.010     2.432    9   2.126   1.857
2017      73   46401.000        -0.009         0.004         0.010     2.432    9   2.126   1.857
2017      73   46402.000        -0.008         0.006         0.011     2.432    9   2.126   1.857
2017      73   46403.000        -0.008         0.007         0.011     2.432    9   2.126   1.857
2017      73   46404.000        -0.007         0.009         0.010     2.432    9   2.126   1.857
2017      73   46405.000        -0.006         0.010         0.010     2.433    9   2.126   1.857
2017      73   46406.000        -0.005         0.012         0.010     2.433    9   2.126   1.857
2017      73   46407.000        -0.005         0.013         0.011     2.433    9   2.126   1.857
2017      73   46408.000        -0.004         0.014         0.011     2.433    9   2.126   1.858
2017      73   46409.000        -0.004         0.016         0.011     2.434    9   2.126   1.858
2017      73   46410.000        -0.003         0.017         0.011     2.434    9   2.126   1.858
2017      73   46411.000        -0.002         0.019         0.011     2.434    9   2.126   1.858
2017      73   46412.000        -0.001         0.021         0.011     2.435    9   2.127   1.858
2017      73   46413.000        -0.000         0.023         0.011     2.435    9   2.127   1.858
2017      73   46414.000         0.001         0.025         0.011     2.435    9   2.127   1.858
2017      73   46415.000         0.002         0.026         0.010     2.436    9   2.127   1.858
2017      73   46416.000         0.002         0.028         0.010     2.436    9   2.127   1.858
2017      73   46417.000         0.003         0.030         0.011     2.436    9   2.127   1.858
2017      73   46418.000         0.003         0.031         0.011     2.437    9   2.127   1.858
2017      73   46419.000         0.003         0.032         0.011     2.437    9   2.127   1.858
2017      73   46420.000         0.003         0.034         0.012     2.437    9   2.127   1.858
2017      73   46421.000         0.003         0.035         0.012     2.437    9   2.127   1.858
2017      73   46422.000         0.004         0.036         0.012     2.437    9   2.127   1.858
2017      73   46423.000         0.004         0.038         0.012     2.437    9   2.127   1.859
2017      73   46424.000         0.005         0.040         0.012     2.437    9   2.128   1.859
2017      73   46425.000         0.006         0.041         0.011     2.437    9   2.128   1.859
2017      73   46426.000         0.006         0.043         0.011     2.437    9   2.128   1.859
2017      73   46427.000         0.007         0.045         0.011     2.436    9   2.128   1.859
2017      73   46428.000         0.008         0.046         0.010     2.436    9   2.128   1.859
2017      73   46429.000         0.008         0.048         0.010     2.436    9   2.128   1.859
2017      73   46430.000         0.009         0.049         0.010     2.436    9   2.128   1.859
2017      73   46431.000         0.009         0.051         0.010     2.435    9   2.128   1.859
2017      73   46432.000         0.009         0.052         0.009     2.435    9   2.128   1.859
2017      73   46433.000         0.010         0.054         0.009     2.435    9   2.128   1.859
2017      73   46434.000         0.010         0.055         0.009     2.434    9   2.128   1.859
2017      73   46435.000         0.010         0.057         0.008     2.434    9   2.128   1.859
2017      73   46436.000         0.010         0.058         0.008     2.433    9   2.129   1.859
2017      73   46437.000         0.010         0.059         0.008     2.433    9   2.129   1.859
2017      73   46438.000         0.011         0.060         0.007     2.432    9   2.129   1.860
2017      73   46439.000         0.011         0.061         0.007     2.432    9   2.129   1.860
2017      73   46440.000         0.011         0.063         0.006     2.431    9   2.129   1.860
2017      73   46441.000         0.012         0.064         0.006     2.431    9   2.129   1.860
2017      73   46442.000         0.012         0.065         0.005     2.430    9   2.129   1.860
2017      73   46443.000         0.013         0.066         0.005     2.429    9   2.129   1.860
2017      73   46444.000         0.013         0.068         0.004     2.429    9   2.129   1.860
2017      73   46445.000         0.015         0.069         0.003     2.428    9   2.129   1.860
2017      73   46446.000         0.016         0.071         0.002     2.428    9   2.129   1.860
2017      73   46447.000         0.017         0.073         0.001     2.427    9   2.129   1.860
2017      73   46448.000         0.018         0.075        -0.000     2.427    9   2.130   1.860
2017      73   46449.000         0.019         0.077        -0.001     2.426    9   2.130   1.860
2017      73   46450.000         0.020         0.079        -0.002     2.425    9   2.130   1.860
2017      73   46451.000         0.021         0.080        -0.003     2.425    9   2.130   1.860
2017      73   46452.000         0.022         0.082        -0.004     2.424    9   2.130   1.860
2017      73   46453.000         0.023         0.084        -0.005     2.424    9   2.130   1.861
2017      73   46454.000         0.024         0.085        -0.006     2.423    9   2.130   1.861
2017      73   46455.000         0.025         0.087        -0.007     2.423    9   2.130   1.861
2017      73   46456.000         0.027         0.089        -0.009     2.422    9   2.130   1.861
2017      73   46457.000         0.027         0.090        -0.009     2.422    9   2.130   1.861
2017      73   46458.000         0.028         0.091        -0.010     2.422    9   2.130   1.861
2017      73   46459.000         0.028         0.091        -0.010     2.421    9   2.130   1.861
2017      73   46460.000         0.029         0.092        -0.011     2.421    9   2.130   1.861
2017      73   46461.000         0.029         0.092        -0.011     2.421    9   2.131   1.861
2017      73   46462.000         0.030         0.093        -0.012     2.421    9   2.131   1.861
2017      73   46463.000         0.031         0.094        -0.012     2.421    9   2.131   1.861
2017      73   46464.000         0.031         0.095        -0.013     2.421    9   2.131   1.861
2017      73   46465.000         0.032         0.096        -0.013     2.421    9   2.131   1.861
2017      73   46466.000         0.032         0.096        -0.014     2.421    9   2.131   1.861
2017      73   46467.000         0.033         0.097        -0.014     2.420    9   2.131   1.861
2017      73   46468.000         0.034         0.098        -0.015     2.420    9   2.131   1.861
2017      73   46469.000         0.034         0.099        -0.016     2.420    9   2.131   1.861
2017      73   46470.000         0.035         0.099        -0.016     2.420    9   2.131   1.862
2017      73   46471.000         0.035         0.100        -0.016     2.420    9   2.131   1.862
2017      73   46472.000         0.035         0.100        -0.017     2.420    9   2.131   1.862
2017      73   46473.000         0.036         0.100        -0.017     2.420    9   2.131   1.862
2017      73   46474.000         0.036         0.101        -0.018     2.420    9   2.131   1.862
2017      73   46475.000         0.037         0.102        -0.019     2.420    9   2.132   1.862
2017      73   46476.000         0.037         0.102        -0.020     2.420    9   2.132   1.862
2017      73   46477.000         0.038         0.103        -0.020     2.420    9   2.132   1.862
2017      73   46478.000         0.039         0.103        -0.020     2.420    9   2.132   1.862
2017      73   46479.000         0.040         0.104        -0.021     2.420    9   2.132   1.862
2017      73   46480.000         0.041         0.104        -0.021     2.421    9   2.132   1.862
2017      73   46481.000         0.042         0.105        -0.022     2.421    9   2.132   1.862
2017      73   46482.000         0.042         0.105        -0.022     2.421    9   2.132   1.862
2017      73   46483.000         0.043         0.105        -0.022     2.421    9   2.132   1.862
2017      73   46484.000         0.044         0.105        -0.023     2.422    9   2.132   1.862
2017      73   46485.000         0.044         0.105        -0.023     2.422    9   2.132   1.862
2017      73   46486.000         0.045         0.105        -0.023     2.422    9   2.132   1.862
2017      73   46487.000         0.044         0.104        -0.022     2.423    9   2.132   1.863
2017      73   46488.000         0.044         0.103        -0.022     2.423    9   2.132   1.863
2017      73   46489.000         0.044         0.102        -0.021     2.424    9   2.133   1.863
2017      73   46490.000         0.044         0.101        -0.021     2.424    9   2.133   1.863
2017      73   46491.000         0.044         0.100        -0.021     2.425    9   2.133   1.863
2017      73   46492.000         0.044         0.099        -0.020     2.425    9   2.133   1.863
2017      73   46493.000         0.044         0.098        -0.020     2.426    9   2.133   1.863
2017      73   46494.000         0.044         0.097        -0.020     2.426    9   2.133   1.863
2017      73   46495.000         0.044         0.096        -0.019     2.427    9   2.133   1.863
2017      73   46496.000         0.044         0.095        -0.019     2.427    9   2.133   1.863
2017      73   46497.000         0.045         0.094        -0.019     2.428    9   2.133   1.863
2017      73   46498.000         0.045         0.093        -0.019     2.428    9   2.133   1.863
2017      73   46499.000         0.045         0.092        -0.019     2.428    9   2.133   1.863
2017      73   46500.000         0.045         0.090        -0.019     2.428    9   2.133   1.863
2017      73   46501.000         0.046         0.089        -0.019     2.429    9   2.133   1.863
2017      73   46502.000         0.046         0.088        -0.018     2.429    9   2.133   1.863
2017      73   46503.000         0.046         0.087        -0.018     2.429    9   2.133   1.863
2017      73   46504.000         0.046         0.085        -0.018     2.429    9   2.134   1.863
2017      73   46505.000         0.047         0.084        -0.018     2.429    9   2.134   1.863
2017      73   46506.000         0.047         0.083        -0.018     2.430    9   2.134   1.864
2017      73   46507.000         0.048         0.082        -0.019     2.430    9   2.134   1.864
2017      73   46508.000         0.049         0.082        -0.019     2.430    9   2.134   1.864
2017      73   46509.000         0.050         0.082        -0.020     2.430    9   2.134   1.864
2017      73   46510.000         0.050         0.081        -0.020     2.430    9   2.134   1.864
2017      73   46511.000         0.052         0.081        -0.021     2.430    9   2.134   1.864
2017      73   46513.000         0.052         0.081        -0.022     2.430    9   2.134   1.864
2017      73   46514.000         0.053         0.081        -0.022     2.430    9   2.134   1.864
2017      73   46515.000         0.054         0.080        -0.023     2.430    9   2.134   1.864
2017      73   46516.000         0.055         0.080        -0.024     2.430    9   2.134   1.864
2017      73   46517.000         0.056         0.080        -0.025     2.429    9   2.134   1.864
2017      73   46518.000         0.057         0.080        -0.026     2.429    9   2.134   1.864
2017      73   46519.000         0.058         0.080        -0.026     2.428    9   2.134   1.864
2017      73   46520.000         0.059         0.080        -0.027     2.428    9   2.135   1.864
2017      73   46521.000         0.059         0.080        -0.028     2.427    9   2.135   1.864
2017      73   46522.000         0.060         0.080        -0.029     2.427    9   2.135   1.864
2017      73   46523.000         0.060         0.080        -0.030     2.427    9   2.135   1.864
2017      73   46524.000         0.061         0.080        -0.031     2.426    9   2.135   1.864
2017      73   46525.000         0.061         0.080        -0.032     2.426    9   2.135   1.864
2017      73   46526.000         0.062         0.079        -0.033     2.426    9   2.135   1.865
2017      73   46527.000         0.062         0.079        -0.034     2.425    9   2.135   1.865
2017      73   46528.000         0.063         0.079        -0.035     2.425    9   2.135   1.865
2017      73   46529.000         0.063         0.079        -0.036     2.425    9   2.135   1.865
2017      73   46530.000         0.064         0.079        -0.037     2.425    9   2.135   1.865
2017      73   46531.000         0.064         0.080        -0.037     2.425    9   2.135   1.865
2017      73   46532.000         0.065         0.080        -0.038     2.425    9   2.135   1.865
2017      73   46533.000         0.065         0.080        -0.039     2.425    9   2.135   1.865
2017      73   46534.000         0.066         0.080        -0.040     2.425    9   2.135   1.865
2017      73   46535.000         0.066         0.080        -0.041     2.425    9   2.135   1.865
2017      73   46536.000         0.066         0.080        -0.042     2.425    9   2.135   1.865
2017      73   46537.000         0.066         0.080        -0.042     2.425    9   2.136   1.865
2017      73   46538.000         0.067         0.081        -0.043     2.425    9   2.136   1.865
2017      73   46539.000         0.067         0.081        -0.044     2.425    9   2.136   1.865
2017      73   46540.000         0.067         0.081        -0.044     2.424    9   2.136   1.865
2017      73   46541.000         0.066         0.081        -0.045     2.424    9   2.136   1.865
2017      73   46542.000         0.066         0.081        -0.045     2.424    9   2.136   1.865
2017      73   46543.000         0.066         0.081        -0.046     2.424    9   2.136   1.865
2017      73   46544.000         0.065         0.081        -0.046     2.424    9   2.136   1.865
2017      73   46545.000         0.065         0.080        -0.046     2.424    9   2.136   1.865
2017      73   46546.000         0.064         0.079        -0.046     2.424    9   2.136   1.865
2017      73   46547.000         0.064         0.079        -0.047     2.424    9   2.136   1.865
2017      73   46548.000         0.064         0.078        -0.047     2.424    9   2.136   1.866
2017      73   46549.000         0.063         0.077        -0.047     2.424    9   2.136   1.866
2017      73   46550.000         0.062         0.076        -0.047     2.424    9   2.136   1.866
2017      73   46551.000         0.062         0.075        -0.047     2.425    9   2.136   1.866
2017      73   46552.000         0.061         0.074        -0.047     2.425    9   2.136   1.866
2017      73   46553.000         0.061         0.073        -0.047     2.425    9   2.136   1.866
2017      73   46554.000         0.060         0.072        -0.047     2.425    9   2.136   1.866
2017      73   46555.000         0.059         0.071        -0.047     2.425    9   2.137   1.866
2017      73   46556.000         0.059         0.070        -0.047     2.425    9   2.137   1.866
2017      73   46557.000         0.058         0.070        -0.047     2.426    9   2.137   1.866
2017      73   46558.000         0.058         0.069        -0.047     2.426    9   2.137   1.866
2017      73   46559.000         0.057         0.068        -0.047     2.426    9   2.137   1.866
2017      73   46560.000         0.057         0.067        -0.046     2.427    9   2.137   1.866
2017      73   46561.000         0.056         0.066        -0.046     2.427    9   2.137   1.866
2017      73   46562.000         0.055         0.066        -0.046     2.427    9   2.137   1.866
2017      73   46563.000         0.055         0.065        -0.046     2.427    9   2.137   1.866
2017      73   46564.000         0.054         0.064        -0.046     2.428    9   2.137   1.866
2017      73   46565.000         0.053         0.063        -0.045     2.428    9   2.137   1.866
2017      73   46566.000         0.053         0.062        -0.045     2.428    9   2.137   1.866
2017      73   46567.000         0.052         0.061        -0.045     2.429    9   2.137   1.866
2017      73   46568.000         0.052         0.060        -0.045     2.429    9   2.137   1.866
2017      73   46569.000         0.051         0.059        -0.045     2.429    9   2.137   1.866
2017      73   46570.000         0.051         0.059        -0.044     2.429    9   2.137   1.866
2017      73   46571.000         0.050         0.058        -0.044     2.430    9   2.137   1.866
2017      73   46572.000         0.050         0.058        -0.044     2.430    9   2.137   1.867
2017      73   46573.000         0.049         0.057        -0.044     2.431    9   2.137   1.867
2017      73   46574.000         0.048         0.056        -0.043     2.431    9   2.137   1.867
2017      73   46575.000         0.048         0.055        -0.043     2.431    9   2.138   1.867
2017      73   46576.000         0.047         0.055        -0.043     2.432    9   2.138   1.867
2017      73   46577.000         0.047         0.055        -0.042     2.432    9   2.138   1.867
2017      73   46578.000         0.047         0.054        -0.042     2.432    9   2.138   1.867
2017      73   46579.000         0.046         0.055        -0.042     2.433    9   2.138   1.867
2017      73   46580.000         0.046         0.055        -0.041     2.433    9   2.138   1.867
2017      73   46581.000         0.045         0.055        -0.041     2.433    9   2.138   1.867
2017      73   46582.000         0.045         0.055        -0.041     2.433    9   2.138   1.867
2017      73   46583.000         0.045         0.055        -0.040     2.434    9   2.138   1.867
2017      73   46584.000         0.044         0.055        -0.040     2.434    9   2.138   1.867
2017      73   46585.000         0.044         0.056        -0.040     2.434    9   2.138   1.867
2017      73   46586.000         0.044         0.056        -0.040     2.434    9   2.138   1.867
2017      73   46587.000         0.044         0.056        -0.039     2.435    9   2.138   1.867
2017      73   46588.000         0.043         0.056        -0.039     2.435    9   2.138   1.867
2017      73   46589.000         0.043         0.057        -0.039     2.435    9   2.138   1.867
2017      73   46590.000         0.043         0.057        -0.039     2.435    9   2.138   1.867
2017      73   46591.000         0.043         0.057        -0.039     2.435    9   2.138   1.867
2017      73   46592.000         0.043         0.057        -0.038     2.435    9   2.138   1.867
2017      73   46593.000         0.043         0.058        -0.038     2.435    9   2.138   1.867
2017      73   46594.000         0.042         0.058        -0.038     2.435    9   2.138   1.867
2017      73   46595.000         0.042         0.058        -0.037     2.436    9   2.138   1.867
2017      73   46596.000         0.041         0.057        -0.036     2.435    9   2.138   1.867
